Term_IRI,UberonNum,Term_label,Parent_term_IRI,Parent_term_label,UberonNumParent,Definition
http://purl.obolibrary.org/obo/UBERON_0000948,0000948,heart,http://purl.obolibrary.org/obo/UBERON_0005181,thoracic segment organ,0005181,A myogenic muscular circulatory organ found in the vertebrate cardiovascular system composed of chambers of cardiac muscle. It is the primary circulatory organ.
http://purl.obolibrary.org/obo/UBERON_0001747,0001747,parenchyma of thyroid gland,http://purl.obolibrary.org/obo/UBERON_0000353,parenchyma,0000353,A parenchyma that is part of a thyroid follicle [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0003929,0003929,digestive tract epithelium,http://purl.obolibrary.org/obo/UBERON_0000483,epithelium,0000483,An epithelium that lines the lumen of the digestive tract.
http://purl.obolibrary.org/obo/UBERON_0001886,0001886,choroid plexus,http://purl.obolibrary.org/obo/UBERON_0003947,brain ventricle/choroid plexus,0003947,A network formed by blood vessels and the tela choroidea which secretes CSF into the ventricular spaces.
http://purl.obolibrary.org/obo/UBERON_0010996,0010996,articular cartilage of joint,http://purl.obolibrary.org/obo/UBERON_0001994,hyaline cartilage tissue,0001994,"A thin layer of cartilage, usually hyaline, on the articular surface of bones in synovial joints."
http://purl.obolibrary.org/obo/UBERON_0001238,0001238,lamina propria of small intestine,http://purl.obolibrary.org/obo/UBERON_0004780,gastrointestinal system lamina propria,0004780,Lamina propria that is part_of the small intestine.
http://purl.obolibrary.org/obo/UBERON_0002372,0002372,tonsil,http://purl.obolibrary.org/obo/UBERON_0004119,endoderm-derived structure,0004119,either of the two small almond-shaped masses of lymph tissue found on either side of the oropharynx
http://purl.obolibrary.org/obo/UBERON_0001211,0001211,Peyer's patch,http://purl.obolibrary.org/obo/UBERON_0001962,gut-associated lymphoid tissue,0001962,the protruding lymphoid tissue located on the mucosa of the intestine that is composed of densely packed B cell follicles
http://purl.obolibrary.org/obo/UBERON_0002106,0002106,spleen,http://purl.obolibrary.org/obo/UBERON_0017672,abdominal viscera,0017672,the organ that functions to filter blood and to store red corpuscles and platelets
http://purl.obolibrary.org/obo/UBERON_0002124,0002124,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0000958,medulla of organ,0000958,"Medullary portion of thymus. The reticulum is coarser than in the cortex, the lymphoid cells are relatively fewer in number, and there are found peculiar nest-like bodies, the concentric corpuscles of Hassall. These concentric corpuscles are composed of a central mass, consisting of one or more granular cells, and of a capsule formed of epithelioid cells. They are the remains of the epithelial tubes, which grow out from the third branchial pouches of the embryo to form the thymus. Each follicle is surrounded by a vascular plexus, from which vessels pass into the interior, and radiate from the periphery toward the center, forming a second zone just within the margin of the medullary portion. In the center of the medullary portion there are very few vessels, and they are of minute size."
http://purl.obolibrary.org/obo/UBERON_0002067,0002067,dermis,http://purl.obolibrary.org/obo/UBERON_0004120,mesoderm-derived structure,0004120,"The dermis is a layer of skin between the epidermis (with which it makes up the skin) and subcutaneous tissues, and is composed of two layers, the papillary and reticular dermis[WP]."
http://purl.obolibrary.org/obo/UBERON_0002037,0002037,cerebellum,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,"Part of the metencephalon that lies in the posterior cranial fossa behind the brain stem. It is concerned with the coordination of movement[MESH]. A large dorsally projecting part of the brain concerned especially with the coordination of muscles and the maintenance of bodily equilibrium, situated between the brain stem and the back of the cerebrum , and formed in humans of two lateral lobes and a median lobe[BTO]. Brain structure derived from the anterior hindbrain, and perhaps including posterior midbrain. The cerebellum plays a role in somatic motor function, the control of muscle tone, and balance[ZFA]."
http://purl.obolibrary.org/obo/UBERON_0001954,0001954,Ammon's horn,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,"A part of the brain consisting of a three layered cortex located in the forebrain bordering the medial surface of the lateral ventricle. The term hippocampus is often used synonymously with hippocampal formation which consists of the hippocampus proper or Cornu Ammonis, the dentate gyrus and the subiculum."
http://purl.obolibrary.org/obo/UBERON_0001278,0001278,epithelium of large intestine,http://purl.obolibrary.org/obo/UBERON_0001277,intestinal epithelium,0001277,An epithelium that is part of a large intestine [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0009966,0009966,internodal tract,http://purl.obolibrary.org/obo/UBERON_0004493,cardiac muscle tissue of myocardium,0004493,A conducting pathway in the conducting tissue of heart through which electrical activity spreads from the SA node to the AV node.
http://purl.obolibrary.org/obo/UBERON_0002053,0002053,zona glomerulosa of adrenal gland,http://purl.obolibrary.org/obo/UBERON_0009753,adrenal gland cortex zone,0009753,the narrow subcapsular outer zone of the adrenal cortex where aldosterone is produced
http://purl.obolibrary.org/obo/UBERON_0000458,0000458,endocervix,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,0000064,1. The mucous membrane lining the canal of the cervix uteri. 2. The region of the opening of the uterine cervix into the uterine cavity.
http://purl.obolibrary.org/obo/UBERON_0009859,0009859,endosteum,http://purl.obolibrary.org/obo/UBERON_0000158,membranous layer,0000158,A thin layer of connective tissue that lines the surface of the bony tissue that forms the medullary cavity of long bones
http://purl.obolibrary.org/obo/UBERON_0002364,0002364,tympanic membrane,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,"A thin membrane that separates the external ear from the middle ear, consisting of two epithelia (one part of the the external accoustic meatus epithelium, the other part of the tympanic cavity epithelium) with a fibrous layer between them. Its function is to transmit sound from the air to the ossicles inside the middle ear. The malleus bone bridges the gap between the eardrum and the other ossicles. Rupture or perforation of the eardrum can lead to conductive hearing loss. [WP,unvetted]."
http://purl.obolibrary.org/obo/UBERON_0000945,0000945,stomach,http://purl.obolibrary.org/obo/UBERON_0010039,food storage organ,0010039,"An expanded region of the vertebrate alimentary tract that serves as a food storage compartment and digestive organ. A stomach is lined, in whole or in part by a glandular epithelium."
http://purl.obolibrary.org/obo/UBERON_0001199,0001199,mucosa of stomach,http://purl.obolibrary.org/obo/UBERON_0009034,stomach region,0009034,The mucosal layer that lines the stomach.
http://purl.obolibrary.org/obo/UBERON_0002046,0002046,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002368,endocrine gland,0002368,"A two-lobed endocrine gland found in all vertebrates, located in front of and on either side of the trachea in humans, and producing various hormones, such as triiodothyronine and calcitonin[BTO]."
http://purl.obolibrary.org/obo/UBERON_0001958,0001958,terminal bronchiole epithelium,http://purl.obolibrary.org/obo/UBERON_0002051,epithelium of bronchiole,0002051,An epithelium that lines a terminal bronchiole.
http://purl.obolibrary.org/obo/UBERON_0000965,0000965,lens of camera-type eye,http://purl.obolibrary.org/obo/UBERON_0004121,ectoderm-derived structure,0004121,Transparent part of camera-type eye that helps to refract light to be focused on the retina.
http://purl.obolibrary.org/obo/UBERON_0005169,0005169,interstitial tissue,http://purl.obolibrary.org/obo/UBERON_0003891,stroma,0003891,connective tissue between the cellular elements of a structure.
http://purl.obolibrary.org/obo/UBERON_0001607,0001607,sphincter pupillae,http://purl.obolibrary.org/obo/UBERON_0007521,smooth muscle sphincter,0007521,A sphincter muscle that is part of the iris.
http://purl.obolibrary.org/obo/UBERON_0001043,0001043,esophagus,http://purl.obolibrary.org/obo/UBERON_0013765,digestive system element,0013765,"Tube that connects the pharynx to the stomach. In mammals, the oesophagus connects the buccal cavity with the stomach. The stratified squamous non-keratinised epithelium lining the buccal cavity is continued through the pharynx down into the oesophagus. The lowest part of the oesophagus (ca. 2 cm) is lined with gastric mucosa and covered by peritoneum. The main body of the oesophagus is lined with small, simple mucous glands. Each gland opens into the lumen by a long duct which pierces the muscularis mucosae (Wilson and Washington, 1989). A sphincter is situated at the point where the oesophagus enters the stomach to prevent gastro-oesophageal reflux, i.e. to prevent acidic gastric contents from reaching stratified epithelia of the oesophagus, where they can cause inflammation and irritation (Wilson and Washington, 1989; Brown et al., 1993)."
http://purl.obolibrary.org/obo/UBERON_0003909,0003909,sinusoid,http://purl.obolibrary.org/obo/UBERON_2005260,fenestrated capillary,2005260,"small blood vessel similar to a capillary but with a fenestrated endothelium. Sinusoids are found in the liver, lymphoid tissue, endocrine organs, and hematopoietic organs such as the bone marrow and the spleen. Sinusoids found within terminal villi of the placenta are not comparable to these; they possess a continuous endothelium and complete basal lamina[WP]."
http://purl.obolibrary.org/obo/UBERON_0004135,0004135,distal tubule,http://purl.obolibrary.org/obo/UBERON_0007685,region of nephron tubule,0007685,The distal tubule is a nephron tubule that consists of the distal convoluted tubule and distal straight tubule segments
http://purl.obolibrary.org/obo/UBERON_0004134,0004134,proximal tubule,http://purl.obolibrary.org/obo/UBERON_0006853,renal cortex tubule,0006853,"In mammals, the proximal tubule is a nephron tubule that connects Bowman's capsule to the loop of Henle. It has a brush border epithelial morphology[GO]."
http://purl.obolibrary.org/obo/UBERON_0001844,0001844,cochlea,http://purl.obolibrary.org/obo/UBERON_0034921,multi organ part structure,0034921,"the spiral-shaped bony canal in the inner ear containing the hair cells that transduce sound. Its core component is the Organ of Corti, the sensory organ of hearing, which is distributed along the partition separating fluid chambers in the coiled tapered tube of the cochlea. [WP,modified]."
http://purl.obolibrary.org/obo/UBERON_0001862,0001862,vestibular labyrinth,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,The part of the membranous labyrinth that includes the utricle and saccule lodged within the vestibule and the semicircular ducts lodged eccentrically in the corresponding canals.
http://purl.obolibrary.org/obo/UBERON_0000173,0000173,amniotic fluid,http://purl.obolibrary.org/obo/UBERON_0000463,organism substance,0000463,"Amniotic fluid is a bodily fluid consisting of watery liquid surrounding and cushioning a growing fetus within the amnion. It allows the fetus to move freely without the walls of the uterus being too tight against its body. Buoyancy is also provided. The composition of the fluid changes over the course of gestation. Initially, amniotic fluid is similar to maternal plasma, mainly water with electrolytes. As the fetus develops, proteins, carbohydrates, lipids, phospholipids originating from the lungs, fetal cells, and urea are deposited in the fluid."
http://purl.obolibrary.org/obo/UBERON_0001777,0001777,substantia propria of cornea,http://purl.obolibrary.org/obo/UBERON_0010313,neural crest-derived structure,0010313,the lamellated connective tissue of the cornea between the Bowman and Descemet membranes
http://purl.obolibrary.org/obo/UBERON_0004802,0004802,respiratory tract epithelium,http://purl.obolibrary.org/obo/UBERON_0010499,pseudostratified ciliated columnar epithelium,0010499,"the pseudostratified ciliated epithelium that lines much of the conducting portion of the airway, including part of the nasal cavity and larynx, the trachea, and bronchi"
